class,feature,coefficient,feature_set,model_name,importance_gain,Cover,Frequency
A,form_draw_rate_diff_last_10,0.2365717164057184,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_prior_matches,-8.402821538354405e-6,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_prior_matches,7.083768545649452e-4,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_points_per_match_last_5,0.034736291859731906,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_points_per_match_last_5,0.01963643106507932,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_points_per_match_last_10,0.07388155085471415,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_points_per_match_last_10,-0.24515918404856496,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_goal_diff_per_match_last_5,-0.035164063266384334,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_goal_diff_per_match_last_5,-0.003305668733002752,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_goal_diff_per_match_last_10,-0.0203314677076508,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_goal_diff_per_match_last_10,0.08089892304844046,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_goals_for_per_match_last_5,-0.009996845775606058,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_goals_for_per_match_last_5,0.01173537827127192,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_goals_for_per_match_last_10,0.01595408895755939,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_goals_for_per_match_last_10,0.032975652939034136,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_goals_against_per_match_last_5,0.02516721747685163,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_goals_against_per_match_last_5,0.015041047006728479,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_goals_against_per_match_last_10,0.03628555669258324,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_goals_against_per_match_last_10,-0.04792327010676786,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_draw_rate_last_5,0.01543853709379834,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_draw_rate_last_5,0.02976148008249393,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_draw_rate_last_10,0.006022955516588895,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_draw_rate_last_10,-0.2305487608905785,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,unique_scorers_diff_last_10,-0.004148120163944142,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,top_scorer_goals_diff_last_10,0.005247316507990367,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,non_penalty_goals_diff_last_10,0.04437978747059923,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,penalty_goals_diff_last_10,0.256638095091508,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,unique_scorers_diff_365d,0.010591479123631363,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,top_scorer_goals_diff_365d,0.022024895232369408,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,non_penalty_goals_diff_365d,0.10809302670475193,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,penalty_goals_diff_365d,-0.10809302670470607,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,avg_goal_minute_diff_365d,0.0025471624365871384,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
H,(Intercept),0.43407426431174323,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,rating_diff,0.001682902388285266,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_rating_pre_match,0.0010376601480242469,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_rating_pre_match,-9.780698787029795e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,neutral,-0.37732132471787905,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,is_friendly,-0.05208665435676577,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,is_world_cup,0.02034482700790175,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,is_world_cup_qualifier,0.022412195646499024,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,is_continental_tournament,-0.03897210384631042,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,is_continental_qualifier,-0.035554224274308696,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_points_diff_last_5,-0.01859584341068961,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_points_diff_last_10,-0.06350560976002075,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_goal_diff_diff_last_5,0.011987405875254709,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_goal_diff_diff_last_10,0.01569791331272255,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_goals_for_diff_last_5,0.018186376641241075,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_goals_for_diff_last_10,0.012218764421247951,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_goals_against_diff_last_5,-0.01410857386365555,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_goals_against_diff_last_10,-0.030912705605814855,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_draw_rate_mean_last_5,-0.013253415949947831,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_draw_rate_mean_last_10,0.06305430069476213,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_draw_rate_diff_last_5,-0.009882741523666276,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,form_draw_rate_diff_last_10,-0.03020664023294475,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_prior_matches,1.3158991401343502e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_prior_matches,-4.324915885496074e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_points_per_match_last_5,-0.008599653766950568,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_points_per_match_last_5,0.023221363332753642,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_points_per_match_last_10,-0.057835198414755616,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_points_per_match_last_10,0.04937347769162964,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_goal_diff_per_match_last_5,0.01592078636003024,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_goal_diff_per_match_last_5,-0.008412244994400552,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_goal_diff_per_match_last_10,0.006527507918730276,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_goal_diff_per_match_last_10,-0.024345471780163934,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_goals_for_per_match_last_5,0.014806169319051155,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_goals_for_per_match_last_5,-0.018089678425208398,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_goals_for_per_match_last_10,0.018478200813102457,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_goals_for_per_match_last_10,-0.0038946763787158084,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_goals_against_per_match_last_5,-0.025769794883956535,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_goals_against_per_match_last_5,0.0019850553588621487,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_goals_against_per_match_last_10,0.0011559938408120412,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_goals_against_per_match_last_10,0.0559939886278608,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_draw_rate_last_5,-0.0161509691256449,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_draw_rate_last_5,0.0018155716013329947,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,home_draw_rate_last_10,0.010308111668995517,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,away_draw_rate_last_10,0.060843591261477384,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,unique_scorers_diff_last_10,-2.3954063996955944e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,top_scorer_goals_diff_last_10,0.001493125528250521,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,non_penalty_goals_diff_last_10,0.021380405771643254,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,penalty_goals_diff_last_10,-0.08038786313049798,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,unique_scorers_diff_365d,0.002966893814585509,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,top_scorer_goals_diff_365d,-0.00901652387505322,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,non_penalty_goals_diff_365d,-0.043318465017459784,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,penalty_goals_diff_365d,0.042208339612820014,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,avg_goal_minute_diff_365d,-0.0013704320509453987,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedFriendly,-0.05233770243607313,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedFIFA.World.Cup.qualification,0.020860542286254634,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedUEFA.Euro.qualification,-0.02237501321585625,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAfrican.Cup.of.Nations.qualification,0.21361154369616156,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCopa.América,0.09581556594064472,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedFIFA.World.Cup,0.019582051480719898,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAfrican.Cup.of.Nations,0.0922492354518381,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAFC.Asian.Cup.qualification,-0.05768932070584338,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCECAFA.Cup,-0.05073073543636573,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCFU.Caribbean.Cup.qualification,-0.14885663666521273,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedMerdeka.Tournament,-0.2864731749985013,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedBritish.Home.Championship,-0.252600957901564,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedGulf.Cup,-0.15734427463357892,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAsian.Games,-0.6117229390829451,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedGold.Cup,0.0767959275307809,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedNordic.Championship,-0.10519738940707414,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAFC.Asian.Cup,0.2008057523740857,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCFU.Caribbean.Cup,-0.050149254883035836,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCOSAFA.Cup,-0.389218456457956,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAmílcar.Cabral.Cup,-0.20697225326626298,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedUEFA.Euro,0.12061250731782533,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedKing.s.Cup,-0.01518412088844731,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedAFF.Championship,-0.430550239180375,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedSoutheast.Asian.Games,0.471027951018458,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCONCACAF.Championship,-0.16302662979252314,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedUNCAF.Cup,-0.04328750328162943,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedSouth.Pacific.Games,-1.3380373191034036,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCONCACAF.Championship.qualification,2.5540389351216732,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedKorea.Cup,0.1975667911846315,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedConfederations.Cup,0.352681136371277,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedOceania.Nations.Cup,0.3110872206890155,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedSAFF.Cup,0.08315365745523055,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedCCCF.Championship,-1.46904452026632,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedArab.Cup,0.03790465576244602,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedWindward.Islands.Tournament,0.44718197257286807,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
H,tournament_lumpedOther,-0.012264903162998575,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,(Intercept),-0.07292426846828118,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,rating_diff,-1.5654473137788393e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_rating_pre_match,-7.939890277076036e-5,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_rating_pre_match,1.120790434337269e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,neutral,0.02333161794593884,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,is_friendly,0.04949340970625429,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,is_world_cup,-0.07471960420896266,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,is_world_cup_qualifier,0.003509840200676302,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,is_continental_tournament,0.06102720492446671,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,is_continental_qualifier,0.027110504453849167,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_points_diff_last_5,0.006983702103779765,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_points_diff_last_10,-0.0023846079428011175,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_goal_diff_diff_last_5,-0.0033009607581049763,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_goal_diff_diff_last_10,0.007796154873748435,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_goals_for_diff_last_5,-0.011124138578527456,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_goals_for_diff_last_10,0.0023822202937915254,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_goals_against_diff_last_5,-0.002451091141576361,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_goals_against_diff_last_10,-0.018615681927672028,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_draw_rate_mean_last_5,0.003079431386120965,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_draw_rate_mean_last_10,0.011649761805062265,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_draw_rate_diff_last_5,0.0018486766698266436,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,form_draw_rate_diff_last_10,-0.012241834577104304,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_prior_matches,-2.56644301173433e-5,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_prior_matches,-2.505363064495368e-6,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_points_per_match_last_5,-0.004960844400349225,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_points_per_match_last_5,-0.018743027793319798,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_points_per_match_last_10,0.033790684953739415,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_points_per_match_last_10,0.03823939304700209,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_goal_diff_per_match_last_5,-0.005351452955561604,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_goal_diff_per_match_last_5,4.992314424760091e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_goal_diff_per_match_last_10,0.018235849676687007,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_goal_diff_per_match_last_10,0.00409054573195241,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_goals_for_per_match_last_5,-0.007174934223108017,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_goals_for_per_match_last_5,0.011251610063698184,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_goals_for_per_match_last_10,-0.032086447182252675,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_goals_for_per_match_last_10,-0.03661679381961644,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_goals_against_per_match_last_5,0.006041806487274482,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_goals_against_per_match_last_5,0.010540619380072907,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_goals_against_per_match_last_10,-0.07815130448523226,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_goals_against_per_match_last_10,-0.044551419609432256,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_draw_rate_last_5,0.0041104906322959045,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_draw_rate_last_5,4.936114197933708e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,home_draw_rate_last_10,-0.004084789278512087,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,away_draw_rate_last_10,0.017758249475062438,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,unique_scorers_diff_last_10,0.005968306521480981,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,top_scorer_goals_diff_last_10,-0.0060600283652180315,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,non_penalty_goals_diff_last_10,-0.07365699647579467,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,penalty_goals_diff_last_10,-0.028364855433047346,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,unique_scorers_diff_365d,-0.006717127828050445,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,top_scorer_goals_diff_365d,0.0030774321271974576,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,non_penalty_goals_diff_365d,0.0077950502846695574,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,penalty_goals_diff_365d,-0.007953298949418647,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,avg_goal_minute_diff_365d,5.279272258569493e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedFriendly,0.05114050463377529,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedFIFA.World.Cup.qualification,0.004366565869523777,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedUEFA.Euro.qualification,-0.03306033357791763,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAfrican.Cup.of.Nations.qualification,0.19467512383061542,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCopa.América,-0.04113418188455728,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedFIFA.World.Cup,-0.07223522618606765,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAfrican.Cup.of.Nations,-0.10333182524783367,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAFC.Asian.Cup.qualification,-0.2246081570487992,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCECAFA.Cup,3.303447833593246e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCFU.Caribbean.Cup.qualification,0.1266554742891384,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedMerdeka.Tournament,-0.22777402956234313,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedBritish.Home.Championship,-0.029271863828066916,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedGulf.Cup,0.1873155105664065,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAsian.Games,-0.33786294994009897,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedGold.Cup,-0.1472425527612259,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedNordic.Championship,0.09334152372151625,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAFC.Asian.Cup,-0.18738743754199258,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCFU.Caribbean.Cup,-0.13381073532658624,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
